,title,label
4337,"Stock market live updates: Dow down 220, JPMorgan sees 'sell signals'",REAL
4338,Coronavirus: DuPont ramps up safety suit production amid China shortage,REAL
4339,Facebook is the latest to pull out of a major industry conference as coronavirus fears batter travel industry,REAL
4340,Dollar dented as data disappoints,"The U.S. dollar fell across the board on Friday after a survey of purchasing managers showed U.S. REAL activity in the manufacturing and services sectors stalled in February and as investors fretted over the fast-spreading coronavirus. The IHS Markit flash services sector Purchasing Managers' Index dropped to 49.4 this month, the lowest since October 2013 and signaling that a sector accounting for roughly two-thirds of the U.S. economy was in contraction for the first time since 2016. Economists polled by Reuters had forecast a reading of 53. The manufacturing sector barely escaped a slip into contraction, with a flash reading of 50.8, the lowest since August. Against a basket of six other currencies, the U.S. dollar was down 0.59%. The euro was 0.68% higher against the greenback. Business activity in the euro zone picked up more than expected this month, a REAL survey showed on Friday, in welcome news for policymakers at the European Central Bank, who are trying to revive growth and chronically low inflation. ""There are finally signs that the euro zone can indeed recover, perhaps slowly, and if things are going to go the way of contraction here in the U.S., that plays poorly for the buck,"" said Juan Perez, senior foreign exchange trader and strategist at Tempus Inc. The dollar's broad weakness and increased demand for safe havens helped the yen pull back from a 10-month low hit in the previous session. The yen, which lost 2% against the dollar in the previous two days amid worries about the health of the Japanese economy, was up 0.5% against the greenback on Friday. Coronavirus cases in South Korea and Japan, coupled with this week's dismal economic news out of Japan that stirred talk the country is already in recession, pressured the Japanese currency this week. ""Fundamentally, the case is clearly a bearish one for the yen, though the dynamics underpinning the currency as a safe haven should keep the Japanese currency on the list of outperforming currencies,"" Jonathan Coughtrey, managing director at Action Economics, said in a note. The yen typically rises during geopolitical or financial stress as Japan is the world's biggest creditor nation. The new coronavirus has infected hundreds of people in Chinese prisons, authorities said on Friday, contributing to a jump in reported cases beyond the epidemic's epicenter in Hubei province, including 100 more in South Korea. The Australian dollar recovered ground to trade up 0.2% against its U.S. counterpart after slipping to an 11-year low on Friday. The impact of the coronavirus epidemic in China, the biggest export market for Australia, has pressured the Aussie in recent sessions. The New Zealand dollar was up 0.41%, pulling back from a more than three-month low hit on Thursday. Sterling rose against the dollar after British factories reported the fastest rise in output for 10 months in February, assuaging some fears over the economy as Britain prepares for trade talks with the European Union. The pound was up 0.72% against the greenback."
4341,Gold surges 1.5% on growing coronavirus concerns,REAL
4342,Oil slides 1% on renewed fears over toll from coronavirus,REAL
4343,European stocks turn positive as upbeat data offsets coronavirus fears,REAL
4344,"Jim Cramer's 'Mad Money' recap & stock picks Feb. 20, 2020",REAL
4345,Is Oil's Rally Already Over? | OilPrice.com,REAL
4346,OPEC Won’t Be Rushed By Coronavirus Fears | OilPrice.com,REAL
4347,The 3 OPEC Countries Considering Deeper Output Cuts | OilPrice.com,REAL
4348,China’s Car Sales Plunge 92% On Coronavirus Fears | OilPrice.com,REAL
4349,GRAPHIC-Green deal sprinkles stardust on European power stocks,REAL
4350,"Coronavirus: window of containment 'narrowing' after Iran deaths, WHO warns | World news | The Guardian",FAKE
4351,Who is most at risk of contracting coronavirus? | World news | The Guardian,FAKE
4352,Going to east Asia? Your travel rights regarding coronavirus explained | Money | The Guardian,FAKE
4353,Hot Topics Recap: Coronavirus,REAL
4354,Twitter May Let Users Mark Fake News as 'Harmfully Misleading.' Here's Why It Won't Work | Inc.com,REAL
4355,"CDC prepares for possible coronavirus pandemic and businesses, schools needing to close",REAL
4356,Coronavirus fears ruin solid earnings season and cloud growth picture,REAL
4357,WHO officials say coronavirus outbreak in Iran is 'very worrisome',REAL
4358,UPDATE 4-RBC to launch U.S. consumer bank betting on wealthy clients,REAL
4359,Iran's leaders warn low turnout in election will boost Trump | World news | The Guardian,FAKE
4360,Coronavirus: flight evacuating Britons from stricken cruise ship leaves Japan | World news | The Guardian,FAKE
4361,Branson unveils first cruise ship as he shrugs off coronavirus fears | Business | The Guardian,FAKE
4362,Corrections and clarifications | News | The Guardian,FAKE
4363,Australia relaxes coronavirus travel ban to allow some students from mainland China | World news | The Guardian,FAKE
4364,Oil Prices Fall As OPEC+ Refuses To Act | OilPrice.com,REAL
4365,Thai court dissolves opposition party Future Forward | World news | The Guardian,FAKE
4366,Hammerson offloads nine UK retail parks for £455m | Business | The Guardian,FAKE
4367,Coronavirus: air travel demand 'will fall for first time in 11 years' | Business | The Guardian,FAKE
4368,‘People are scared’: New York City’s Chinatown takes hit over coronavirus fears | US news | The Guardian,FAKE
4369,PC shipments expected to drop this year because of coronavirus outbreak,FAKE
4370,Daily Crunch: Coronavirus causes likely PC shipment decline,FAKE
4371,Dele Alli still looking for his role within José Mourinho's Tottenham | Jonathan Liew | Football | The Guardian,FAKE
4372,Coronavirus kills young Wuhan doctor as hundreds infected in China's prisons | World news | The Guardian,FAKE
4373,'It's post-apocalyptic': how coronavirus has altered day-to-day life | World news | The Guardian,FAKE
4374,Jeff Bezos and Elon Musk face off in crazy 'Star Trek' deepfake,FAKE
4375,"7 cruise ships to house Wuhan medical workers, state media reports",REAL
4376,"New coronavirus cases in Iran, Italy fuel concerns disease cannot be contained",REAL
4377,Here's how to tell a bear market is coming,REAL
4378,"REFILE-Top China steelmakers Baowu, Shagang sees Q1 output down due to virus outbreak",REAL
4379,"Top China steelmaker Baowu Shagang sees Q1 output down 5%, profits hit from virus",REAL
4380,Sealed in: Chinese trapped at home by coronavirus feel the strain - Reuters,REAL
4381,"Hubei's medical supply situation improving, but shortages remain: official - Reuters",REAL
4382,Australia reopens the door to some Chinese students after coronavirus ban - Reuters,REAL
4383,UPDATE 1-Japan urges G20 members with fiscal scope to boost spending,REAL
4384,FACTBOX-Latest on coronavirus spreading in China and beyond,REAL
4385,Malaysia says American coronavirus case now tests negative for virus,REAL
4386,"WRAPUP 1-China reports fall in coronavirus cases, says economy resilient, but infections rising elsewhere",REAL
4387,"UPDATE 1-Hubei's medical supply situation improving, but shortages remain - official - Reuters",REAL
4388,"Coronavirus spreads in China prisons, Korean church as fears weigh on global markets - Reuters",REAL
4389,"Hubei's medical supply situation improving, but shortages remain - official - Reuters",REAL
4390,Investors need to face the warning signs in the global economy,REAL
4391,"Trump furious after officials let Americans with coronavirus return to US from Japan, Washington Post reports - CNNPolitics",FAKE
4392,Coronavirus live updates: IMF lowers global growth forecast,REAL
4393,A controversial religious group is at the center of South Korea's coronavirus outbreak - CNN,FAKE
4394,Fears over containing novel coronavirus grow as cases outside China spike - CNN,FAKE
4395,Coronavirus and the Blindness of Authoritarianism - The Atlantic,FAKE
4396,Coronavirus: asymptomatic Wuhan woman shows why outbreak 'will be hard to stop' | World news | The Guardian,FAKE
4397,"Ten new cases of coronavirus in Iran, two dead: officials - Reuters",REAL
4398,Coronavirus: South Korea cluster drives huge rise in cases | World news | The Guardian,FAKE
4399,South Korea screens thousands of religious sect members for coronavirus | World news | The Guardian,FAKE
4400,"So the west is winning, is it? Only if you’re a delusional Trump toady, Mr Pompeo | Opinion | The Guardian",FAKE
4401,Coronavirus: northern Italian towns close schools and businesses | World news | The Guardian,FAKE
4402,Coronavirus email hoax led to violent protests in Ukraine,FAKE
4403,"Stocks hit by coronavirus worries but analysts say buy: Apple, Nike",REAL
4404,Coronavirus updates: Cruise ships to house Wuhan medical staff,REAL
4405,"Let's come together to tax tech giants, say G20 officials eying $100 bln boost",REAL
4406,"UPDATE 1-Let's come together to tax tech giants, say G20 officials eyeing $100 bln boost",REAL
4407,Tokyo postpones training for Olympics volunteers over virus fears,REAL
4408,China's central bank vows more steps to support virus-hit economy,REAL
4409,"Ten new cases of coronavirus in Iran, two dead - officials - Reuters",REAL
4410,UPDATE 2-Rising stocks fuel record profit for Buffett's Berkshire,"profit disappoints@ (Adds analyst comment, details from results) Feb 22 (Reuters) - Warren Buffett's Berkshire Hathaway Inc on Saturday posted a 23% decrease in quarterly operating profit, while soaring prices in stock holdings such as Apple Inc enabled the conglomerate to smash its old record for full-year earnings. In his annual letter to Berkshire shareholders, Buffett defended Berkshire's foray into stocks, which comes amid a four-year drought since its last major acquisition that has left Berkshire sitting on $128 billion of cash. Berkshire did step up repurchases of its own stock, buying back roughly $2.2 billion in the quarter. Repurchases totaled $5 billion for the full year. ""I am delighted with the increased commitment to share repurchases,"" said Thomas Russo, a partner at Gardner, Russo & Gardner, which invests $13 billion, of which 13% is in Berkshire. ""It may be a very large arrow in Berkshire's quiver to increase intrinsic value on a per-share basis."" Nonetheless, while the BNSF railroad and Berkshire Hathaway Energy units showed improvement, reinsurance operations weighed on operating results, and the Geico car insurer posted ""subpar performance"" as loss claims eclipsed premium growth, according to Cathy Seifert, an analyst at CFRA Research. ""The big miss was on the insurance front, though energy and railroads were stronger,"" Seifert said. It will be interesting see the impact of coronavirus on freight traffic in the first quarter and beyond."" Fourth-quarter operating profit fell to $4.42 billion, or approximately $2,720 per Class A share, from $5.72 billion, or about $3,484 per share. Berkshire did not write down its 26.6% stake in Kraft Heinz Co, which is struggling to rebound from years of cost-cutting amid changing consumer tastes, though its market value is well below the $13.8 billion carrying cost on Berkshire's balance sheet. Net income, reflecting stock gains, totaled $29.16 billion, compared with a net loss of $25.39 billion a year earlier. For all of 2019, net income totaled $81.42 billion, topping the record $44.94 billion for 2017, when Berkshire benefited from a lower U.S. corporate tax rate. Such huge swings stem from an accounting rule requiring Berkshire to report paper gains and losses from its stock holdings with net income. Buffett wrote that companies whose stocks Berkshire owns are generating returns that are ""remarkable under any circumstances,"" especially compared with returns on bonds. Apple soared 86% in 2019 and 31% in the fourth quarter alone, leaving Berkshire with a $73.7 billion year-end stake. Berkshire's stock was a laggard in 2019, rising 11% compared with a 31.5% gain in the Standard & Poor's 500 including dividends, in part reflecting the drag from the cash stake. (Reporting by Jonathan Stempel in New York; Editing by Giles Elgood,  Megan Davies and Franklin Paul)"
4411,Fuel pump: Petrol and diesel prices at their lowest levels since 2019  | Express.co.uk,FAKE
4412,Steve Harley health latest: Cockney Rebel singer reveals polio diagnosis - symptoms | Express.co.uk,FAKE
4413,Inter Milan vs Sampdoria postponed as Serie A take action following coronavirus deaths | Football | Sport | Express.co.uk,FAKE
4414,Coronavirus news: Deadly virus spreads to Italy amidst World Health Organisation warning | World | News | Express.co.uk,FAKE
4415,Coronavirus warning: Diabetes sufferers at ‘severe risk’ as everyone can catch deadly flu | UK | News | Express.co.uk,FAKE
4416,Coronavirus outbreak news: China standstill stalls global economy | World | News | Express.co.uk,FAKE
4417,Coronavirus UK latest: Plane of Brits from cruise ship lands but 40 MISSING from flight | UK | News | Express.co.uk,FAKE
4418,"Sony Xperia upgrade revealed, but something even better is coming next week | Express.co.uk",FAKE
4419,"Angela Merkel, what's next? Germany gears up for future without historic Chancellor | World | News | Express.co.uk",FAKE
4420,May I have a word about… utility firms digging a hole for themselves | Jonathan Bouquet | From the Observer | The Guardian,FAKE
4421,"WRAPUP 1-China reports fewer cornonavirus cases outside epicentre, cases surge in S. Korea",REAL
4422,FACTBOX-Latest on coronavirus spreading in China and beyond,REAL
4423,"WRAPUP 5-Concern over coronavirus spread grows with cases jumping in South Korea, Italy and Iran",REAL
4424,WRAPUP 3-Korea raises alert to highest level as coronavirus cases jump,REAL
4425,S.Korea to raise disease alert level to highest as coronavirus cases climb,REAL
4426,Four Serie A matches called off due to coronavirus outbreak | Football | The Guardian,FAKE
4427,Passengers from coronavirus-hit cruise ship Diamond Princess land in UK | World news | The Guardian,FAKE
4428,China encourages citizens to return to work as coronavirus hits economy | World news | The Guardian,FAKE
4429,"Morning mail: coronavirus 'tipping point', vanishing kelp forests, beyond GDP | Australia news | The Guardian",FAKE
4430,The Guardian view on Iran’s elections: a closing door | Editorial | Opinion | The Guardian,FAKE
4431,Four more Britons evacuated from cruise ship test positive for coronavirus | World news | The Guardian,FAKE
4432,Italy imposes draconian rules to stop spread of coronavirus | World news | The Guardian,FAKE
4433,Coronavirus: South Korea placed on 'red alert' as fifth person dies | World news | The Guardian,FAKE
4434,'It's ruining everyone': eerie quiet reigns in coronavirus-hit South Korean city | World news | The Guardian,FAKE
4435,"WRAPUP 1-China reports fewer cornonavirus cases outside epicenter, cases surge in S. Korea",REAL
4436,"UPDATE 2-Iran announces low poll turnout, blames coronavirus ""propaganda""",REAL
4437,G20 finance heads wrap up meeting overshadowed by virus outbreak,REAL
4438,"WRAPUP 7-Concern over coronavirus spread as cases jump in South Korea, Italy and Iran",REAL
4439,Coronavirus: Mnuchin says economic impact will be clearer within weeks,REAL
4440,"Coronavirus could spark a 20% technology pullback, Paul Meeks warns",REAL
4441,"Coronavirus updates: Global stocks tumble as death toll surpasses 2,500",REAL
4442,"China reports 648 new cases, South Korea cases spike",REAL
4443,Coronavirus updates: Turkey closes Iran border due to outbreak,REAL
4444,"South Korea stocks plunge, country raises coronavirus alert to 'highest level'",REAL
4445,"WRAPUP 2-China reports fewer coronavirus cases outside epicenter, cases surge in S. Korea",REAL
4446,UPDATE 1-Belgian designer Raf Simons joins Prada as co-creative director,REAL
4447,Economy will be 'strong factor' aiding Trump's re-election: Mnuchin,REAL
4448,China says major coal firms restore 95% of production capacity,REAL
4449,Japan criticizes U.S. digital tax proposal at G20,REAL
4450,"Four Seasons, London: 'An act of solidarity that also gets me roast duck’ – restaurant review | Jay Rayner | Food | The Guardian",FAKE
4451,"UPDATE 1-G20 finance heads see modest growth pickup, to monitor coronavirus",REAL
4452,Japan criticises U.S. digital tax proposal at G20,REAL
4453,UPDATE 1-Iran's enemies tried to use coronavirus to impact vote - Khamenei,REAL
4454,"Healthy Wuhan residents say they were forced into mass quarantine, risking infection forced into quarantine in Wuhan - CNN",FAKE
4455,White House expected to ask Congress for coronavirus money this week - CNNPolitics,FAKE
4456,Kobe farewell: On-court heroics provide only a glimpse of The Legend of the Black Mamba - CNN,FAKE
4457,Cruise ship code word revealed by ex crew member - something gross has happened in the poo | Cruise | Travel | Express.co.uk,FAKE
4458,How to lose visceral fat: Woman's exercise regime helped her beat the harmful belly fat | Express.co.uk,FAKE
4459,BIG PS5 release date and price is a great sign for PS4 gamers | Gaming | Entertainment | Express.co.uk,FAKE
4460,Canary Islands horror: Thousands of Brits in bleak wait to get home after terror sandstorm | UK | News | Express.co.uk,FAKE
4461,Coronavirus: Russia denies spreading US conspiracy on social media - BBC News,FAKE
4462,Italy coronavirus cases soar as authorities scramble to find patient zero - CNN,FAKE
4463,Coronavirus latest: Fears of major failure in quarantine - Virus can take WEEKS to show | World | News | Express.co.uk,FAKE
4464,Coronavirus latest: Military lockdown imposed on dozens of Italian towns - outbreak fears | World | News | Express.co.uk,FAKE
4465,Brexit latest: Boris ‘visibly’ furious as official rejects PM's post-Brexit satellite plan | UK | News | Express.co.uk,FAKE
4466,Lionel Messi and Barcelona team-mates forced to undergo coronavirus test on Monday | Football | Sport | Express.co.uk,FAKE
4467,The potential diplomatic impact of the coronavirus crisis - BBC News,FAKE
4468,"UPDATE 1-Turkey shuts Iran border, halts flights due to coronavirus",REAL
4469,What happens if a pandemic hits?,FAKE
4470,"China Roundup: Amid coronavirus, tech firms offer ways to maintain China’s lifeblood",FAKE
4471,Corrections and clarifications | News | The Guardian,FAKE
4472,Italy battles 'explosion' of coronavirus cases as third patient dies - Reuters,REAL
4473,Belgian designer Raf Simons joins Prada as co-creative director - Reuters,REAL
4474,"New coronavirus cases fall in China, but WHO concerned by global spread - Reuters",REAL
4475,Coronavirus impact: France sees tourism numbers fall by 30% to 40%,REAL
4476,"A history of Wuhan, one-time Chinese capital and coronavirus epicenter - CNN",FAKE
4477,Some of the world's biggest economies are on the brink of recession - CNN,FAKE
4478,How Britain became a nation of stockpilers: 'It just feels like something is going to give' | World news | The Guardian,FAKE
4479,How have your travel plans been affected by the coronavirus? | World news | The Guardian,FAKE
4480,Stocks fall as coronavirus fears hit global markets | Business | The Guardian,FAKE
4481,How will Australia respond if the coronavirus outbreak becomes a pandemic? | World news | The Guardian,FAKE
4482,Have you witnessed racism in the UK related to the coronavirus? | World news | The Guardian,FAKE
4483,Corrections and clarifications | News | The Guardian,FAKE
4484,"Citi on South Korea coronavirus fears, impact on economy and BOK",REAL
4485,Here are the best places to hide out during big market sell-offs,"(This story is for CNBC Pro subscribers only.) The Dow Jones Industrial Average tanked more than 1,000 points on Monday as the number of coronavirus cases outside China spiked, raising fears of a global economic slowdown from the spreading deadly virus. If you believe the market drop is going to get worse before it gets better, there are places that historically have been good hideouts."
4486,Turnaround Tuesday? Stocks tend to bounce back quickly from market drops like this one,REAL
4487,Complexity scientists present 'meme' model for multiple diseases -- ScienceDaily,REAL
4488,The Coronavirus Outbreak Could Change the Way You Work. Here's How to Prepare Your Company | Inc.com,REAL
4489,Ferrari halts tours and closes two museums in Italy over virus fears,REAL
4490,"WRAPUP 9-Coronavirus cases spread outside China, fall inside, winning WHO's praises",REAL
4491,Some Apple retail stores re-open in China after coronavirus closings,REAL
4492,Coronavirus Italy: Milan supermarkets ravaged by residents as deadly virus spreads – VIDEO | World | News | Express.co.uk,FAKE
4493,"Co-Diagnostics, Inc. Receives CE Mark for Novel Coronavirus Test",REAL
4494,METALS-Zinc falls to over 3-1/2-year low on high inventories,REAL
4495,FACTBOX-Latest on coronavirus spreading in China and beyond,REAL
4496,UPDATE 2-Trump administration weighs emergency funds to combat coronavirus,REAL
4497,UPDATE 2-European shares brace for worst day since 2016 as virus risks grow,REAL
4498,"Health insurer shares pummeled by Sanders surge, virus worries",REAL
4499,"Coronavirus plunge: MSFT, AAPL, GOOGL, AMZN, FB lose $230B in value",REAL
4500,US STOCKS-Dow set for 800-point fall at open as pandemic fears grip Wall St,REAL
4501,RPT-COLUMN-Coronavirus is double shock for China's giant aluminum sector: Andy Home,REAL
4502,US STOCKS-Wall Street sinks as pandemic fears rattle investors,REAL
4503,US STOCKS-Wall St plunges on fears of coronavirus pandemic,REAL
4504,METALS-Zinc hardest hit as metals retreat on fears of virus spread,REAL
4505,RPT-COLUMN-Coronavirus is double shock for China's giant aluminium sector: Andy Home,REAL
4506,"ANALYST VIEW 3-Virus spread roils markets, US stocks nosedive at open",REAL
4507,China Resources Gas to start off-season prices 2-months earlier to cushion virus hit,REAL
4508,"Dow to sink but Buffett sees buying opportunity, Sanders to win Nevada",REAL
4509,Jim Cramer: Investors can stay in market after coronavirus sell-off,REAL
4510,US STOCKS-Dow sheds 800 points as pandemic fears grip Wall Street,REAL
4511,"Coronavirus outbreak a pandemic 'in all but name', says expert | World news | The Guardian",FAKE
4512,"UPDATE 4-Italian bond yields jump, German curve negative as coronavirus spreads",REAL
4513,FOREX-Euro hit as coronavirus spread widens and investors rush for dollars,REAL
4514,Cornerstone OnDemand Announces Fourth Quarter and Fiscal Year 2019 Financial Results,REAL
4515,Japan stocks drop amid growing virus fears,REAL
4516,"The coronavirus is hurting stocks, but here's what could be the real problem",REAL
4517,"Dow plunges 1,000 points on coronavirus fears, 3.5% drop is worst in two years",REAL
4518,GLOBAL MARKETS-Europe suffers worst day since 2016 as virus spreads,REAL
4519,Cuban cigar sales increase but face challenges in 2020,REAL
4520,UPDATE 2-FTSE 100 marks worst day since 2015 on virus pandemic fears,REAL
4521,FOREX-Virus spread beyond China spurs new round of dollar buying,REAL
4522,WRAPUP 1-Global spread of coronavirus raises pandemic fears,REAL
4523,FOREX-Yen jumps against dollar in virus-driven risk-off move,REAL
4524,"Fed's Mester sees U.S. economy performing well, coronavirus a risk",REAL
4525,"UPDATE 1-Fed's Mester sees U.S. economy performing well, coronavirus a 'big risk'",REAL
4526,"The NYSE can halt trading amid stock selloffs, but we're far from that",REAL
4527,"UPDATE 1-Tired of delays, U.S. labs ask FDA to develop their own coronavirus tests",REAL
4528,FOREX-Euro hit by rush for dollars as coronavirus spreads,REAL
4529,FOREX-Investors seek dollars as global virus spread widens,REAL
4530,"BRIEF-Buffett discusses impact of coronavirus, stock market selloff, economy on CNBC",REAL
4531,Coronavirus: China postpones National People's Congress | World news | The Guardian,FAKE
4532,"Morning mail: Harvey Weinstein guilty, Iran coronavirus outbreak, poll support for net zero | Australia news | The Guardian",FAKE
4533,Austria to stop those suspected of carrying coronavirus at border | World news | The Guardian,FAKE
4534,Coronavirus: North Korea quarantines foreigners - BBC News,FAKE
4535,BTS ask fans to avoid their shows over coronavirus fears - BBC News,FAKE
4536,China reportedly using WeChat and Twitter to find and silence people sharing coronavirus information,FAKE
4537,Labs in the US will start looking for the new coronavirus this week,FAKE
4538,Overwatch League games in South Korea canceled amid coronavirus concerns,FAKE
4539,WRAPUP 2-Global spread of coronavirus raises pandemic fears,REAL
4540,"Farming gave us salmonella, ancient DNA suggests | Science | AAAS",REAL
4541,UPDATE 1-Mastercard says coronavirus to hit first-quarter revenue,REAL
4542,GRAINS-Wheat drops for 4th session as rapid virus spread rattles markets,REAL
4543,'Dr. Doom' Nouriel Roubini warns of multiple 'white swans',REAL
4544,Karius raises $165 million for its liquid biopsy technology identifying diseases with a blood draw,FAKE
4545,"UPDATE 3-Italian bond yields jump, German curve negative as coronavirus hits Italy",REAL
4546,London stocks shed 2% as pandemic fears spark flight to safety,REAL
4547,UPDATE 1-London stocks hammered as virus pandemic fears fuel flight to safety,REAL
4548,"UPDATE 2-WHO says it no longer uses 'pandemic' category, but virus still emergency",REAL
4549,Goldman's defensive portfolio has beaten the market in tough times,REAL
4550,Swiss franc rises to more than 4-1/2 year high vs euro,REAL
4551,Blackstone's Byron Wien says sell-off is not start of a bear market,REAL
4552,3 Energy Sectors Most Threatened By The Coronavirus | OilPrice.com,REAL
4553,Oil Tanks On Fears Of Global Economic Crisis | OilPrice.com,REAL
4554,This Country Could Soon Become The Biggest Buyer Of U.S. Oil | OilPrice.com,REAL
4555,Oil Prices Tumble 4% As Coronavirus Demand Shock Spreads | OilPrice.com,REAL
4556,Energy Stocks Slammed By Coronavirus Hysteria | OilPrice.com,REAL
4557,Hedge Funds Selling In Oil Slows Down For Third Week | OilPrice.com,REAL
4558,"UPDATE 2-Italian bond yields jump, entire German curve negative as coronavirus hits Italy",REAL
4559,"Coronavirus fears hit markets, bringing US shares down as tech and SaaS slip",FAKE
4560,Huawei’s ill-fated foldable returns with a more robust upgrade,FAKE
4561,"Graphcore, the AI chipmaker, raises another $150M at a $1.95B valuation",FAKE
4562,England in talks with Six Nations as coronavirus puts Italy games in doubt | Sport | The Guardian,FAKE
4563,Italians struggle with 'surreal' lockdown as coronavirus cases rise | World news | The Guardian,FAKE
4564,Government to shut schools in event of UK coronavirus outbreak | World news | The Guardian,FAKE
4565,EasyJet's tumble marks the moment when investors collided with reality | Business | The Guardian,FAKE
4566,Morrison steps away from surplus pledge amid 'unknown global shock' of coronavirus | Business | The Guardian,FAKE
4567,New chancellor will not want to be 'creature of No 10' – David Gauke | Politics | The Guardian,FAKE
4568,Q&A: Chinese diplomat grilled over Uighurs and coronavirus response | Australia news | The Guardian,FAKE
4569,Primark owner says coronavirus threatens clothing supplies | Business | The Guardian,FAKE
4570,Coronavirus: Iran denies cover-up as six deaths reported in Italy | World news | The Guardian,FAKE
4571,Salvini attacks Italy PM over coronavirus and links to rescue ship | World news | The Guardian,FAKE
4572,"'The losses are substantial': the NBA's trouble with China, four months on | Sport | The Guardian",FAKE
4573,"GLOBAL MARKETS-Stocks, oil tumble; gold spikes as virus fears grip markets",REAL
4574,"US briefing: coronavirus, Bernie Sanders and Assange extradition | US news | The Guardian",FAKE
4575,Coronavirus closures reveal vast scale of China’s secretive wildlife farm industry | Environment | The Guardian,FAKE
4576,"WRAPUP 8-New coronavirus cases rise in Italy, Korea and Iran but fall in China",REAL
4577,Coronavirus: BNP Paribas names Asian stocks to invest in amid outbreak,REAL
4578,"WRAPUP 11-Coronavirus spreads outside China, but 'world in Wuhan's debt' for its actions -WHO",REAL
4579,"WRAPUP 13-Coronavirus kills 7th person in Italy, pandemic fears grip Wall Street",REAL
4580,"WRAPUP 12-Coronavirus spreads outside China, pandemic fears grip Wall Street",REAL
